region,age,density
Central/Eastern Europe,5.7992,0.10923
Central/Eastern Europe,5.78422,0.11208
Central/Eastern Europe,5.76923,0.11403
Central/Eastern Europe,5.75425,0.11465
Central/Eastern Europe,5.73926,0.11475
Central/Eastern Europe,5.72428,0.11486
Central/Eastern Europe,5.70929,0.11548
Central/Eastern Europe,5.69431,0.11743
Central/Eastern Europe,5.67932,0.12027
Central/Eastern Europe,5.66434,0.12223
Central/Eastern Europe,5.64935,0.12295
Central/Eastern Europe,5.63437,0.12367
Central/Eastern Europe,5.61938,0.12563
Central/Eastern Europe,5.6044,0.12847
Central/Eastern Europe,5.58941,0.13042
Central/Eastern Europe,5.57443,0.13105
Central/Eastern Europe,5.55944,0.13124
Central/Eastern Europe,5.54446,0.13188
Central/Eastern Europe,5.52947,0.13382
Central/Eastern Europe,5.51449,0.13667
Central/Eastern Europe,5.4995,0.13862
Central/Eastern Europe,5.48452,0.13934
Central/Eastern Europe,5.46953,0.14007
Central/Eastern Europe,5.45455,0.14202
Central/Eastern Europe,5.43956,0.14486
Central/Eastern Europe,5.42458,0.14682
Central/Eastern Europe,5.40959,0.14754
Central/Eastern Europe,5.39461,0.14826
Central/Eastern Europe,5.37962,0.15022
Central/Eastern Europe,5.36464,0.15306
Central/Eastern Europe,5.34965,0.15502
Central/Eastern Europe,5.33467,0.15574
Central/Eastern Europe,5.31968,0.15646
Central/Eastern Europe,5.3047,0.15842
Central/Eastern Europe,5.28971,0.16136
Central/Eastern Europe,5.27473,0.16393
Central/Eastern Europe,5.25974,0.16651
Central/Eastern Europe,5.24476,0.16945
Central/Eastern Europe,5.22977,0.1714
Central/Eastern Europe,5.21479,0.17204
Central/Eastern Europe,5.1998,0.17223
Central/Eastern Europe,5.18482,0.17287
Central/Eastern Europe,5.16983,0.17491
Central/Eastern Europe,5.15485,0.17838
Central/Eastern Europe,5.13986,0.18228
Central/Eastern Europe,5.12488,0.18585
Central/Eastern Europe,5.10989,0.18852
Central/Eastern Europe,5.09491,0.19111
Central/Eastern Europe,5.07992,0.19414
Central/Eastern Europe,5.06494,0.19672
Central/Eastern Europe,5.04995,0.1993
Central/Eastern Europe,5.03497,0.20223
Central/Eastern Europe,5.01998,0.2042
Central/Eastern Europe,5.005,0.20492
Central/Eastern Europe,4.99001,0.20564
Central/Eastern Europe,4.97502,0.2076
Central/Eastern Europe,4.96004,0.21054
Central/Eastern Europe,4.94505,0.21311
Central/Eastern Europe,4.93007,0.21569
Central/Eastern Europe,4.91508,0.21863
Central/Eastern Europe,4.9001,0.22058
Central/Eastern Europe,4.88511,0.22121
Central/Eastern Europe,4.87013,0.22131
Central/Eastern Europe,4.85514,0.22141
Central/Eastern Europe,4.84016,0.22204
Central/Eastern Europe,4.82517,0.22399
Central/Eastern Europe,4.81019,0.22683
Central/Eastern Europe,4.7952,0.22878
Central/Eastern Europe,4.78022,0.22941
Central/Eastern Europe,4.76523,0.2295
Central/Eastern Europe,4.75025,0.22951
Central/Eastern Europe,4.73526,0.22951
Central/Eastern Europe,4.72028,0.22951
Central/Eastern Europe,4.70529,0.22951
Central/Eastern Europe,4.69031,0.2295
Central/Eastern Europe,4.67532,0.22941
Central/Eastern Europe,4.66034,0.22878
Central/Eastern Europe,4.64535,0.22683
Central/Eastern Europe,4.63037,0.22399
Central/Eastern Europe,4.61538,0.22204
Central/Eastern Europe,4.6004,0.22141
Central/Eastern Europe,4.58541,0.22132
Central/Eastern Europe,4.57043,0.22131
Central/Eastern Europe,4.55544,0.22131
Central/Eastern Europe,4.54046,0.22131
Central/Eastern Europe,4.52547,0.2213
Central/Eastern Europe,4.51049,0.22121
Central/Eastern Europe,4.4955,0.22058
Central/Eastern Europe,4.48052,0.21853
Central/Eastern Europe,4.46553,0.21506
Central/Eastern Europe,4.45055,0.21117
Central/Eastern Europe,4.43556,0.20769
Central/Eastern Europe,4.42058,0.20555
Central/Eastern Europe,4.40559,0.20429
Central/Eastern Europe,4.39061,0.20225
Central/Eastern Europe,4.37562,0.19939
Central/Eastern Europe,4.36064,0.19735
Central/Eastern Europe,4.34565,0.19609
Central/Eastern Europe,4.33067,0.19394
Central/Eastern Europe,4.31568,0.19037
Central/Eastern Europe,4.3007,0.18585
Central/Eastern Europe,4.28571,0.18043
Central/Eastern Europe,4.27073,0.17554
Central/Eastern Europe,4.25574,0.17296
Central/Eastern Europe,4.24076,0.17224
Central/Eastern Europe,4.22577,0.17214
Central/Eastern Europe,4.21079,0.17213
Central/Eastern Europe,4.1958,0.17213
Central/Eastern Europe,4.18082,0.17212
Central/Eastern Europe,4.16583,0.17203
Central/Eastern Europe,4.15085,0.1714
Central/Eastern Europe,4.13586,0.16945
Central/Eastern Europe,4.12088,0.16661
Central/Eastern Europe,4.10589,0.16466
Central/Eastern Europe,4.09091,0.16404
Central/Eastern Europe,4.07592,0.16394
Central/Eastern Europe,4.06094,0.16393
Central/Eastern Europe,4.04595,0.16393
Central/Eastern Europe,4.03097,0.16393
Central/Eastern Europe,4.01598,0.16393
Central/Eastern Europe,4.001,0.16393
Central/Eastern Europe,3.98601,0.16393
Central/Eastern Europe,3.97103,0.16393
Central/Eastern Europe,3.95604,0.16393
Central/Eastern Europe,3.94106,0.16383
Central/Eastern Europe,3.92607,0.16321
Central/Eastern Europe,3.91109,0.16126
Central/Eastern Europe,3.8961,0.15841
Central/Eastern Europe,3.88112,0.15647
Central/Eastern Europe,3.86613,0.15584
Central/Eastern Europe,3.85115,0.15574
Central/Eastern Europe,3.83616,0.15574
Central/Eastern Europe,3.82118,0.15574
Central/Eastern Europe,3.80619,0.15574
Central/Eastern Europe,3.79121,0.15574
Central/Eastern Europe,3.77622,0.15573
Central/Eastern Europe,3.76124,0.15564
Central/Eastern Europe,3.74625,0.15501
Central/Eastern Europe,3.73127,0.15306
Central/Eastern Europe,3.71628,0.15022
Central/Eastern Europe,3.7013,0.14827
Central/Eastern Europe,3.68631,0.14764
Central/Eastern Europe,3.67133,0.14755
Central/Eastern Europe,3.65634,0.14753
Central/Eastern Europe,3.64136,0.14744
Central/Eastern Europe,3.62637,0.14681
Central/Eastern Europe,3.61139,0.14486
Central/Eastern Europe,3.5964,0.14201
Central/Eastern Europe,3.58142,0.13997
Central/Eastern Europe,3.56643,0.13872
Central/Eastern Europe,3.55145,0.13667
Central/Eastern Europe,3.53646,0.13382
Central/Eastern Europe,3.52148,0.13177
Central/Eastern Europe,3.50649,0.13052
Central/Eastern Europe,3.49151,0.12848
Central/Eastern Europe,3.47652,0.12563
Central/Eastern Europe,3.46154,0.12368
Central/Eastern Europe,3.44655,0.12305
Central/Eastern Europe,3.43157,0.12286
Central/Eastern Europe,3.41658,0.12222
Central/Eastern Europe,3.4016,0.12027
Central/Eastern Europe,3.38661,0.11743
Central/Eastern Europe,3.37163,0.11548
Central/Eastern Europe,3.35664,0.11485
Central/Eastern Europe,3.34166,0.11466
Central/Eastern Europe,3.32667,0.11403
Central/Eastern Europe,3.31169,0.11208
Central/Eastern Europe,3.2967,0.10923
Central/Eastern Europe,3.28172,0.10729
Central/Eastern Europe,3.26673,0.10666
Central/Eastern Europe,3.25175,0.10656
Central/Eastern Europe,3.23676,0.10656
Central/Eastern Europe,3.22178,0.10656
Central/Eastern Europe,3.20679,0.10656
Central/Eastern Europe,3.19181,0.10656
Central/Eastern Europe,3.17682,0.10656
Central/Eastern Europe,3.16184,0.10656
Central/Eastern Europe,3.14685,0.10656
Central/Eastern Europe,3.13187,0.10656
Central/Eastern Europe,3.11688,0.10656
Central/Eastern Europe,3.1019,0.10656
Central/Eastern Europe,3.08691,0.10656
Central/Eastern Europe,3.07193,0.10656
Central/Eastern Europe,3.05694,0.10656
Central/Eastern Europe,3.04196,0.10656
Central/Eastern Europe,3.02697,0.10656
Central/Eastern Europe,3.01199,0.10666
Central/Eastern Europe,2.997,0.10729
Central/Eastern Europe,2.98202,0.10923
Central/Eastern Europe,2.96703,0.11208
Central/Eastern Europe,2.95205,0.11403
Central/Eastern Europe,2.93706,0.11465
Central/Eastern Europe,2.92208,0.11475
Central/Eastern Europe,2.90709,0.11476
Central/Eastern Europe,2.89211,0.11486
Central/Eastern Europe,2.87712,0.11549
Central/Eastern Europe,2.86214,0.11753
Central/Eastern Europe,2.84715,0.121
Central/Eastern Europe,2.83217,0.12491
Central/Eastern Europe,2.81718,0.12847
Central/Eastern Europe,2.8022,0.13115
Central/Eastern Europe,2.78721,0.13382
Central/Eastern Europe,2.77223,0.1374
Central/Eastern Europe,2.75724,0.14139
Central/Eastern Europe,2.74226,0.14549
Central/Eastern Europe,2.72727,0.14949
Central/Eastern Europe,2.71229,0.15306
Central/Eastern Europe,2.6973,0.15573
Central/Eastern Europe,2.68232,0.15832
Central/Eastern Europe,2.66733,0.16135
Central/Eastern Europe,2.65235,0.16393
Central/Eastern Europe,2.63736,0.16651
Central/Eastern Europe,2.62238,0.16945
Central/Eastern Europe,2.60739,0.17141
Central/Eastern Europe,2.59241,0.17213
Central/Eastern Europe,2.57742,0.17285
Central/Eastern Europe,2.56244,0.17481
Central/Eastern Europe,2.54745,0.17765
Central/Eastern Europe,2.53247,0.17961
Central/Eastern Europe,2.51748,0.18033
Central/Eastern Europe,2.5025,0.18105
Central/Eastern Europe,2.48751,0.183
Central/Eastern Europe,2.47253,0.18585
Central/Eastern Europe,2.45754,0.1878
Central/Eastern Europe,2.44256,0.18852
Central/Eastern Europe,2.42757,0.18925
Central/Eastern Europe,2.41259,0.1912
Central/Eastern Europe,2.3976,0.19404
Central/Eastern Europe,2.38262,0.19599
Central/Eastern Europe,2.36763,0.19662
Central/Eastern Europe,2.35265,0.19671
Central/Eastern Europe,2.33766,0.19672
Central/Eastern Europe,2.32268,0.19672
Central/Eastern Europe,2.30769,0.19672
Central/Eastern Europe,2.29271,0.19672
Central/Eastern Europe,2.27772,0.19672
Central/Eastern Europe,2.26274,0.19672
Central/Eastern Europe,2.24775,0.19672
Central/Eastern Europe,2.23277,0.19672
Central/Eastern Europe,2.21778,0.19672
Central/Eastern Europe,2.2028,0.19672
Central/Eastern Europe,2.18781,0.19672
Central/Eastern Europe,2.17283,0.19672
Central/Eastern Europe,2.15784,0.19672
Central/Eastern Europe,2.14286,0.19672
Central/Eastern Europe,2.12787,0.19672
Central/Eastern Europe,2.11289,0.19672
Central/Eastern Europe,2.0979,0.19672
Central/Eastern Europe,2.08292,0.19672
Central/Eastern Europe,2.06793,0.19672
Central/Eastern Europe,2.05295,0.19672
Central/Eastern Europe,2.03796,0.19672
Central/Eastern Europe,2.02298,0.19672
Central/Eastern Europe,2.00799,0.19672
Central/Eastern Europe,1.99301,0.19672
Central/Eastern Europe,1.97802,0.19672
Central/Eastern Europe,1.96304,0.19672
Central/Eastern Europe,1.94805,0.19672
Central/Eastern Europe,1.93307,0.19672
Central/Eastern Europe,1.91808,0.19671
Central/Eastern Europe,1.9031,0.19662
Central/Eastern Europe,1.88811,0.19599
Central/Eastern Europe,1.87313,0.19404
Central/Eastern Europe,1.85814,0.1912
Central/Eastern Europe,1.84316,0.18925
Central/Eastern Europe,1.82817,0.18863
Central/Eastern Europe,1.81319,0.18853
Central/Eastern Europe,1.7982,0.18852
Central/Eastern Europe,1.78322,0.18852
Central/Eastern Europe,1.76823,0.18852
Central/Eastern Europe,1.75325,0.18842
Central/Eastern Europe,1.73826,0.1878
Central/Eastern Europe,1.72328,0.18585
Central/Eastern Europe,1.70829,0.183
Central/Eastern Europe,1.69331,0.18106
Central/Eastern Europe,1.67832,0.18043
Central/Eastern Europe,1.66334,0.18033
Central/Eastern Europe,1.64835,0.18033
Central/Eastern Europe,1.63337,0.18033
Central/Eastern Europe,1.61838,0.18033
Central/Eastern Europe,1.6034,0.18033
Central/Eastern Europe,1.58841,0.18033
Central/Eastern Europe,1.57343,0.18033
Central/Eastern Europe,1.55844,0.18033
Central/Eastern Europe,1.54346,0.18033
Central/Eastern Europe,1.52847,0.18033
Central/Eastern Europe,1.51349,0.18033
Central/Eastern Europe,1.4985,0.18043
Central/Eastern Europe,1.48352,0.18106
Central/Eastern Europe,1.46853,0.183
Central/Eastern Europe,1.45355,0.18585
Central/Eastern Europe,1.43856,0.1878
Central/Eastern Europe,1.42358,0.18843
Central/Eastern Europe,1.40859,0.18862
Central/Eastern Europe,1.39361,0.18925
Central/Eastern Europe,1.37862,0.1912
Central/Eastern Europe,1.36364,0.19404
Central/Eastern Europe,1.34865,0.19599
Central/Eastern Europe,1.33367,0.19662
Central/Eastern Europe,1.31868,0.19671
Central/Eastern Europe,1.3037,0.19672
Central/Eastern Europe,1.28871,0.19672
Central/Eastern Europe,1.27373,0.19672
Central/Eastern Europe,1.25874,0.19672
Central/Eastern Europe,1.24376,0.19672
Central/Eastern Europe,1.22877,0.19672
Central/Eastern Europe,1.21379,0.19672
Central/Eastern Europe,1.1988,0.19672
Central/Eastern Europe,1.18382,0.19672
Central/Eastern Europe,1.16883,0.19673
Central/Eastern Europe,1.15385,0.19682
Central/Eastern Europe,1.13886,0.19744
Central/Eastern Europe,1.12388,0.1993
Central/Eastern Europe,1.10889,0.20152
Central/Eastern Europe,1.09391,0.20161
Central/Eastern Europe,1.07892,0.20002
Central/Eastern Europe,1.06394,0.20002
Central/Eastern Europe,1.04895,0.20172
Central/Eastern Europe,1.03397,0.20225
Central/Eastern Europe,1.01898,0.20197
Central/Eastern Europe,1.004,0.20296
Central/Eastern Europe,0.98901,0.20428
Central/Eastern Europe,0.97403,0.20473
Central/Eastern Europe,0.95904,0.20428
Central/Eastern Europe,0.94406,0.20287
Central/Eastern Europe,0.92907,0.20145
Central/Eastern Europe,0.91409,0.20101
Central/Eastern Europe,0.8991,0.20135
Central/Eastern Europe,0.88412,0.20224
Central/Eastern Europe,0.86913,0.20223
Central/Eastern Europe,0.85415,0.20125
Central/Eastern Europe,0.83916,0.20029
Central/Eastern Europe,0.82418,0.19877
Central/Eastern Europe,0.80919,0.19735
Central/Eastern Europe,0.79421,0.19681
Central/Eastern Europe,0.77922,0.19662
Central/Eastern Europe,0.76424,0.19588
Central/Eastern Europe,0.74925,0.19321
Central/Eastern Europe,0.73427,0.1878
Central/Eastern Europe,0.71928,0.18106
Central/Eastern Europe,0.7043,0.17563
Central/Eastern Europe,0.68931,0.17286
Central/Eastern Europe,0.67433,0.1714
Central/Eastern Europe,0.65934,0.16863
Central/Eastern Europe,0.64436,0.16321
Central/Eastern Europe,0.62937,0.15647
Central/Eastern Europe,0.61439,0.15104
Central/Eastern Europe,0.5994,0.14828
Central/Eastern Europe,0.58442,0.14691
Central/Eastern Europe,0.56943,0.14476
Central/Eastern Europe,0.55445,0.14119
Central/Eastern Europe,0.53946,0.13667
Central/Eastern Europe,0.52448,0.13124
Central/Eastern Europe,0.50949,0.12626
Central/Eastern Europe,0.49451,0.12305
Central/Eastern Europe,0.47952,0.12038
Central/Eastern Europe,0.46454,0.11734
Central/Eastern Europe,0.44955,0.11475
Central/Eastern Europe,0.43457,0.11208
Central/Eastern Europe,0.41958,0.10851
Central/Eastern Europe,0.4046,0.1045
Central/Eastern Europe,0.38961,0.1003
Central/Eastern Europe,0.37463,0.09558
Central/Eastern Europe,0.35964,0.08944
Central/Eastern Europe,0.34466,0.08197
Central/Eastern Europe,0.32967,0.07449
Central/Eastern Europe,0.31469,0.06825
Central/Eastern Europe,0.2997,0.0629
Central/Eastern Europe,0.28472,0.05672
Central/Eastern Europe,0.26973,0.04941
Central/Eastern Europe,0.25475,0.04085
Central/Eastern Europe,0.23976,0.02844
Central/Eastern Europe,0.22478,0.01349
Central/Eastern Europe,0.20979,0.00365
Central/Eastern Europe,0.19481,0.00051
Central/Eastern Europe,0.17982,3e-05
Central/Eastern Europe,0.16484,0.0
Central/Eastern Europe,0.14985,0.0
Central/Eastern Europe,0.13487,0.0
Central/Eastern Europe,0.11988,0.0
Central/Eastern Europe,0.1049,0.0
Central/Eastern Europe,0.08991,0.0
Central/Eastern Europe,0.07493,0.0
Central/Eastern Europe,0.05994,0.0
Central/Eastern Europe,0.04496,0.0
Central/Eastern Europe,0.02997,0.0
Central/Eastern Europe,0.01499,0.0
Central/Eastern Europe,0.0,0.0
Southern Europe,15.0,0.0
Southern Europe,14.98501,0.0
Southern Europe,14.97003,0.0
Southern Europe,14.95504,0.0
Southern Europe,14.94006,0.0
Southern Europe,14.92507,0.0
Southern Europe,14.91009,0.0
Southern Europe,14.8951,0.0
Southern Europe,14.88012,0.0
Southern Europe,14.86513,0.0
Southern Europe,14.85015,0.0
Southern Europe,14.83516,0.0
Southern Europe,14.82018,0.0
Southern Europe,14.80519,0.0
Southern Europe,14.79021,0.0
Southern Europe,14.77522,0.0
Southern Europe,14.76024,0.0
Southern Europe,14.74525,0.0
Southern Europe,14.73027,0.0
Southern Europe,14.71528,0.0
Southern Europe,14.7003,0.0
Southern Europe,14.68531,0.0
Southern Europe,14.67033,0.0
Southern Europe,14.65534,0.0
Southern Europe,14.64036,0.0
Southern Europe,14.62537,0.0
Southern Europe,14.61039,0.0
Southern Europe,14.5954,0.0
Southern Europe,14.58042,0.0
Southern Europe,14.56543,0.0
Southern Europe,14.55045,0.0
Southern Europe,14.53546,0.0
Southern Europe,14.52048,0.0
Southern Europe,14.50549,0.0
Southern Europe,14.49051,0.0
Southern Europe,14.47552,0.0
Southern Europe,14.46054,0.0
Southern Europe,14.44555,0.0
Southern Europe,14.43057,0.0
Southern Europe,14.41558,0.0
Southern Europe,14.4006,0.0
Southern Europe,14.38561,0.0
Southern Europe,14.37063,0.0
Southern Europe,14.35564,0.0
Southern Europe,14.34066,0.0
Southern Europe,14.32567,0.0
Southern Europe,14.31069,0.0
Southern Europe,14.2957,0.0
Southern Europe,14.28072,0.0
Southern Europe,14.26573,0.0
Southern Europe,14.25075,0.0
Southern Europe,14.23576,0.0
Southern Europe,14.22078,0.0
Southern Europe,14.20579,0.0
Southern Europe,14.19081,0.0
Southern Europe,14.17582,0.0
Southern Europe,14.16084,0.0
Southern Europe,14.14585,0.0
Southern Europe,14.13087,0.0
Southern Europe,14.11588,0.0
Southern Europe,14.1009,0.0
Southern Europe,14.08591,0.0
Southern Europe,14.07093,0.0
Southern Europe,14.05594,0.0
Southern Europe,14.04096,0.0
Southern Europe,14.02597,0.0
Southern Europe,14.01099,0.0
Southern Europe,13.996,0.0
Southern Europe,13.98102,0.0
Southern Europe,13.96603,0.0
Southern Europe,13.95105,0.0
Southern Europe,13.93606,0.0
Southern Europe,13.92108,0.0
Southern Europe,13.90609,0.0
Southern Europe,13.89111,0.0
Southern Europe,13.87612,0.0
Southern Europe,13.86114,0.0
Southern Europe,13.84615,0.0
Southern Europe,13.83117,0.0
Southern Europe,13.81618,0.0
Southern Europe,13.8012,0.0
Southern Europe,13.78621,0.0
Southern Europe,13.77123,0.0
Southern Europe,13.75624,0.0
Southern Europe,13.74126,0.0
Southern Europe,13.72627,0.0
Southern Europe,13.71129,0.0
Southern Europe,13.6963,0.0
Southern Europe,13.68132,0.0
Southern Europe,13.66633,0.0
Southern Europe,13.65135,0.0
Southern Europe,13.63636,0.0
Southern Europe,13.62138,0.0
Southern Europe,13.60639,0.0
Southern Europe,13.59141,0.0
Southern Europe,13.57642,0.0
Southern Europe,13.56144,0.0
Southern Europe,13.54645,0.0
Southern Europe,13.53147,0.0
Southern Europe,13.51648,0.0
Southern Europe,13.5015,0.0
Southern Europe,13.48651,0.0
Southern Europe,13.47153,0.0
Southern Europe,13.45654,0.0
Southern Europe,13.44156,0.0
Southern Europe,13.42657,0.0
Southern Europe,13.41159,0.0
Southern Europe,13.3966,0.0
Southern Europe,13.38162,0.0
Southern Europe,13.36663,0.0
Southern Europe,13.35165,0.0
Southern Europe,13.33666,0.0
Southern Europe,13.32168,0.0
Southern Europe,13.30669,0.0
Southern Europe,13.29171,0.0
Southern Europe,13.27672,0.0
Southern Europe,13.26174,0.0
Southern Europe,13.24675,0.0
Southern Europe,13.23177,0.0
Southern Europe,13.21678,0.0
Southern Europe,13.2018,0.0
Southern Europe,13.18681,0.0
Southern Europe,13.17183,0.0
Southern Europe,13.15684,0.0
Southern Europe,13.14186,0.0
Southern Europe,13.12687,0.0
Southern Europe,13.11189,0.0
Southern Europe,13.0969,0.0
Southern Europe,13.08192,0.0
Southern Europe,13.06693,0.0
Southern Europe,13.05195,0.0
Southern Europe,13.03696,0.0
Southern Europe,13.02198,0.0
Southern Europe,13.00699,0.0
Southern Europe,12.99201,0.0
Southern Europe,12.97702,0.0
Southern Europe,12.96204,0.0
Southern Europe,12.94705,0.0
Southern Europe,12.93207,0.0
Southern Europe,12.91708,0.0
Southern Europe,12.9021,0.0
Southern Europe,12.88711,0.0
Southern Europe,12.87213,0.0
Southern Europe,12.85714,0.0
Southern Europe,12.84216,0.0
Southern Europe,12.82717,0.0
Southern Europe,12.81219,0.0
Southern Europe,12.7972,0.0
Southern Europe,12.78222,0.0
Southern Europe,12.76723,0.0
Southern Europe,12.75225,0.0
Southern Europe,12.73726,0.0
Southern Europe,12.72228,0.0
Southern Europe,12.70729,0.0
Southern Europe,12.69231,0.0
Southern Europe,12.67732,0.0
Southern Europe,12.66234,0.0
Southern Europe,12.64735,0.0
Southern Europe,12.63237,0.0
Southern Europe,12.61738,0.0
Southern Europe,12.6024,0.0
Southern Europe,12.58741,0.0
Southern Europe,12.57243,0.0
Southern Europe,12.55744,0.0
Southern Europe,12.54246,0.0
Southern Europe,12.52747,0.0
Southern Europe,12.51249,0.0
Southern Europe,12.4975,0.0
Southern Europe,12.48252,0.0
Southern Europe,12.46753,0.0
Southern Europe,12.45255,0.0
Southern Europe,12.43756,0.0
Southern Europe,12.42258,0.0
Southern Europe,12.40759,0.0
Southern Europe,12.39261,0.0
Southern Europe,12.37762,0.0
Southern Europe,12.36264,0.0
Southern Europe,12.34765,0.0
Southern Europe,12.33267,0.0
Southern Europe,12.31768,0.0
Southern Europe,12.3027,0.0
Southern Europe,12.28771,0.0
Southern Europe,12.27273,0.0
Southern Europe,12.25774,0.0
Southern Europe,12.24276,0.0
Southern Europe,12.22777,0.0
Southern Europe,12.21279,0.0
Southern Europe,12.1978,0.0
Southern Europe,12.18282,0.0
Southern Europe,12.16783,0.0
Southern Europe,12.15285,0.0
Southern Europe,12.13786,0.0
Southern Europe,12.12288,0.0
Southern Europe,12.10789,0.0
Southern Europe,12.09291,0.0
Southern Europe,12.07792,0.0
Southern Europe,12.06294,0.0
Southern Europe,12.04795,0.0
Southern Europe,12.03297,0.0
Southern Europe,12.01798,0.0
Southern Europe,12.003,0.0
Southern Europe,11.98801,0.0
Southern Europe,11.97303,0.0
Southern Europe,11.95804,0.0
Southern Europe,11.94306,0.0
Southern Europe,11.92807,0.0
Southern Europe,11.91309,0.0
Southern Europe,11.8981,0.0
Southern Europe,11.88312,0.0
Southern Europe,11.86813,0.0
Southern Europe,11.85315,0.0
Southern Europe,11.83816,0.0
Southern Europe,11.82318,0.0
Southern Europe,11.80819,0.0
Southern Europe,11.79321,0.0
Southern Europe,11.77822,0.0
Southern Europe,11.76324,0.0
Southern Europe,11.74825,0.0
Southern Europe,11.73327,0.0
Southern Europe,11.71828,0.0
Southern Europe,11.7033,0.0
Southern Europe,11.68831,0.0
Southern Europe,11.67333,0.0
Southern Europe,11.65834,0.0
Southern Europe,11.64336,0.0
Southern Europe,11.62837,0.0
Southern Europe,11.61339,0.0
Southern Europe,11.5984,0.0
Southern Europe,11.58342,0.0
Southern Europe,11.56843,0.0
Southern Europe,11.55345,0.0
Southern Europe,11.53846,0.0
Southern Europe,11.52348,0.0
Southern Europe,11.50849,0.0
Southern Europe,11.49351,0.0
Southern Europe,11.47852,0.0
Southern Europe,11.46354,0.0
Southern Europe,11.44855,0.0
Southern Europe,11.43357,0.0
Southern Europe,11.41858,0.0
Southern Europe,11.4036,0.0
Southern Europe,11.38861,0.0
Southern Europe,11.37363,0.0
Southern Europe,11.35864,0.0
Southern Europe,11.34366,0.0
Southern Europe,11.32867,0.0
Southern Europe,11.31369,0.0
Southern Europe,11.2987,0.0
Southern Europe,11.28372,0.0
Southern Europe,11.26873,0.0
Southern Europe,11.25375,0.0
Southern Europe,11.23876,0.0
Southern Europe,11.22378,0.0
Southern Europe,11.20879,0.0
Southern Europe,11.19381,0.0
Southern Europe,11.17882,0.0
Southern Europe,11.16384,0.0
Southern Europe,11.14885,0.0
Southern Europe,11.13387,0.0
Southern Europe,11.11888,0.0
Southern Europe,11.1039,0.0
Southern Europe,11.08891,0.0
Southern Europe,11.07393,0.0
Southern Europe,11.05894,0.0
Southern Europe,11.04396,0.0
Southern Europe,11.02897,0.0
Southern Europe,11.01399,0.0
Southern Europe,10.999,0.0
Southern Europe,10.98402,0.0
Southern Europe,10.96903,0.0
Southern Europe,10.95405,0.0
Southern Europe,10.93906,0.0
Southern Europe,10.92408,0.0
Southern Europe,10.90909,0.0
Southern Europe,10.89411,0.0
Southern Europe,10.87912,0.0
Southern Europe,10.86414,0.0
Southern Europe,10.84915,0.0
Southern Europe,10.83417,0.0
Southern Europe,10.81918,0.0
Southern Europe,10.8042,0.0
Southern Europe,10.78921,0.0
Southern Europe,10.77423,0.0
Southern Europe,10.75924,0.0
Southern Europe,10.74426,0.0
Southern Europe,10.72927,0.0
Southern Europe,10.71429,0.0
Southern Europe,10.6993,0.0
Southern Europe,10.68432,0.0
Southern Europe,10.66933,0.0
Southern Europe,10.65435,0.0
Southern Europe,10.63936,0.0
Southern Europe,10.62438,0.0
Southern Europe,10.60939,0.0
Southern Europe,10.59441,0.0
Southern Europe,10.57942,0.0
Southern Europe,10.56444,0.0
Southern Europe,10.54945,0.0
Southern Europe,10.53447,0.0
Southern Europe,10.51948,0.0
Southern Europe,10.5045,0.0
Southern Europe,10.48951,0.0
Southern Europe,10.47453,0.0
Southern Europe,10.45954,0.0
Southern Europe,10.44456,0.0
Southern Europe,10.42957,0.0
Southern Europe,10.41459,0.0
Southern Europe,10.3996,0.0
Southern Europe,10.38462,0.0
Southern Europe,10.36963,0.0
Southern Europe,10.35465,0.0
Southern Europe,10.33966,0.0
Southern Europe,10.32468,0.0
Southern Europe,10.30969,0.0
Southern Europe,10.29471,0.0
Southern Europe,10.27972,0.0
Southern Europe,10.26474,0.0
Southern Europe,10.24975,0.0
Southern Europe,10.23477,0.0
Southern Europe,10.21978,0.0
Southern Europe,10.2048,0.0
Southern Europe,10.18981,0.0
Southern Europe,10.17483,0.0
Southern Europe,10.15984,0.0
Southern Europe,10.14486,0.0
Southern Europe,10.12987,0.0
Southern Europe,10.11489,0.0
Southern Europe,10.0999,0.0
Southern Europe,10.08492,0.0
Southern Europe,10.06993,0.0
Southern Europe,10.05495,0.0
Southern Europe,10.03996,0.0
Southern Europe,10.02498,0.0
Southern Europe,10.00999,0.0
Southern Europe,9.995,0.0
Southern Europe,9.98002,0.0
Southern Europe,9.96503,0.0
Southern Europe,9.95005,0.0
Southern Europe,9.93506,0.0
Southern Europe,9.92008,0.0
Southern Europe,9.90509,0.0
Southern Europe,9.89011,0.0
Southern Europe,9.87512,0.0
Southern Europe,9.86014,0.0
Southern Europe,9.84515,0.0
Southern Europe,9.83017,0.0
Southern Europe,9.81518,0.0
Southern Europe,9.8002,0.0
Southern Europe,9.78521,0.0
Southern Europe,9.77023,0.0
Southern Europe,9.75524,0.0
Southern Europe,9.74026,0.0
Southern Europe,9.72527,0.0
Southern Europe,9.71029,0.0
Southern Europe,9.6953,0.0
Southern Europe,9.68032,0.0
Southern Europe,9.66533,0.0
Southern Europe,9.65035,0.0
Southern Europe,9.63536,0.0
Southern Europe,9.62038,0.0
Southern Europe,9.60539,0.0
Southern Europe,9.59041,0.0
Southern Europe,9.57542,0.0
Southern Europe,9.56044,0.0
Southern Europe,9.54545,0.0
Southern Europe,9.53047,0.0
Southern Europe,9.51548,0.0
