study,group,x,y
HeQ_2017,IBD,0.11951219512195121,0.08536585365853659
HeQ_2017,control,-0.191869918699187,0.08455284552845528
HeQ_2017,control,-0.16878048780487806,0.08325203252032519
HeQ_2017,control,-0.22168021680216804,0.08238482384823852
HeQ_2017,control,-0.15436991869918698,0.07733739837398373
HeQ_2017,IBD,0.11869918699186992,0.08130081300813008
HeQ_2017,control,-0.18287900526064083,0.072883787661406
HeQ_2017,control,-0.17308039747064138,0.0758807588075881
HeQ_2017,control,-0.16585365853658537,0.07804878048780488
HeQ_2017,control,-0.38490127758420445,0.07607433217189313
HeQ_2017,control,-0.36453671974736274,0.06274272660081974
HeQ_2017,IBD,-0.03530778164924508,0.075725900116144
HeQ_2017,control,-0.23902439024390243,0.07560975609756097
HeQ_2017,control,-0.27226533628972654,0.06635254988913526
HeQ_2017,control,-0.16341463414634147,0.07154471544715447
HeQ_2017,IBD,0.1336289726533629,0.07050997782705101
HeQ_2017,control,-0.37886178861788616,0.06991869918699187
HeQ_2017,IBD,0.27224157955865275,0.06782810685249711
HeQ_2017,control,-0.23852407754846777,0.06591619762351471
HeQ_2017,control,-0.3004348648137644,0.05849877103422198
HeQ_2017,IBD,0.13333333333333333,0.06540198735320688
HeQ_2017,IBD,-0.05076784101174346,0.0628726287262873
HeQ_2017,IBD,0.2770731707317073,0.06243902439024387
HeQ_2017,IBD,0.2710027100271002,0.0628726287262873
HeQ_2017,control,-0.16693766937669374,0.05138211382113825
HeQ_2017,IBD,-0.09254742547425478,0.056910569105691054
HeQ_2017,IBD,0.03552845528455288,0.05552845528455281
HeQ_2017,IBD,0.4268292682926829,0.05853658536585366
HeQ_2017,control,-0.3880081300813008,0.05569105691056911
HeQ_2017,control,-0.2588943089430894,0.046373983739837366
HeQ_2017,control,-0.14573170731707316,0.0540650406504065
HeQ_2017,IBD,0.11553748870822039,0.05140018066847331
HeQ_2017,IBD,0.19078590785907856,0.05420054200542002
HeQ_2017,control,-0.3353658536585366,0.051626016260162604
HeQ_2017,IBD,0.22610183996576805,0.05049208386820706
HeQ_2017,control,-0.17526132404181183,0.04506387921022069
HeQ_2017,IBD,0.1996747967479675,0.05138211382113825
HeQ_2017,control,-0.11686991869918699,0.04898373983739837
HeQ_2017,control,-0.20251293422025127,0.042867701404286786
HeQ_2017,control,-0.33983739837398375,0.045121951219512194
HeQ_2017,control,-0.10545193687230993,0.0376853180296509
HeQ_2017,control,-0.3295392953929539,0.04173441734417347
HeQ_2017,IBD,0.1178536585365854,0.037463414634146375
HeQ_2017,control,-0.22113821138211381,0.04065040650406504
HeQ_2017,IBD,0.06219512195121951,0.03943089430894309
HeQ_2017,IBD,0.06565040650406503,0.037601626016260166
HeQ_2017,control,-0.3382113821138211,0.03739837398373984
HeQ_2017,control,-0.295609756097561,0.03609756097560974
HeQ_2017,control,-0.27897793263646925,0.03600464576074336
HeQ_2017,control,-0.1926829268292683,0.036178861788617886
HeQ_2017,control,-0.23577235772357724,0.03125564588979224
HeQ_2017,control,-0.2145634499823259,0.028914810887239326
HeQ_2017,control,-0.297732135216089,0.02832691484809587
HeQ_2017,control,-0.19636537541846005,0.026016260162601626
HeQ_2017,control,-0.183739837398374,0.028455284552845527
HeQ_2017,control,-0.2720867208672087,0.02872628726287266
HeQ_2017,control,-0.2546341463414634,0.026991869918699223
HeQ_2017,control,-0.24203252032520325,0.023170731707317073
HeQ_2017,control,-0.16795791487326636,0.02448589191774271
HeQ_2017,control,-0.15962059620596206,0.028184281842818397
HeQ_2017,control,-0.36669623059866957,0.01966001478196596
HeQ_2017,control,-0.26747967479674795,0.022764227642276424
HeQ_2017,control,-0.25853658536585367,0.022764227642276424
HeQ_2017,control,-0.15609756097560976,0.022764227642276424
HeQ_2017,control,-0.18487804878048777,0.013983739837398411
HeQ_2017,control,-0.2881662149954833,0.01824751580849143
HeQ_2017,control,-0.2016,-0.00033821138211386474
HeQ_2017,control,-0.1606003752345216,0.013758599124452769
HeQ_2017,control,-0.10569105691056911,0.016260162601626018
HeQ_2017,control,-0.3006651884700665,0.009953190440995324
HeQ_2017,control,-0.21552106430155207,0.013008130081300813
HeQ_2017,IBD,-0.032520325203252036,0.013008130081300813
HeQ_2017,control,-0.26048780487804873,0.010081300813008112
HeQ_2017,IBD,-0.046747967479674794,0.01097560975609756
HeQ_2017,IBD,0.13105691056910573,0.00975609756097561
HeQ_2017,control,-0.2186991869918699,0.0065040650406504065
HeQ_2017,IBD,0.12601626016260162,0.0032520325203252032
HeQ_2017,IBD,-0.08650406504065039,-0.0034146341463415003
HeQ_2017,control,-0.18699186991869918,-0.003716608594657362
HeQ_2017,control,-0.1714092140921409,-0.0040650406504065045
HeQ_2017,IBD,-0.01897018970189705,-0.0021680216802167714
HeQ_2017,control,-0.3639024390243903,-0.008888888888888846
HeQ_2017,control,-0.28480300187617263,-0.012507817385866146
HeQ_2017,control,-0.11226581831035701,-0.016048073524213516
HeQ_2017,control,-0.11504065040650406,-0.012601626016260163
HeQ_2017,IBD,0.11577235772357722,-0.012357723577235809
HeQ_2017,control,-0.12113821138211382,-0.015176151761517584
HeQ_2017,IBD,0.11761517615176148,-0.016802168021680185
HeQ_2017,IBD,0.34227642276422765,-0.01707317073170732
HeQ_2017,control,-0.299390243902439,-0.022357723577235773
HeQ_2017,IBD,0.15230352303523037,-0.01815718157181575
HeQ_2017,control,-0.28715447154471546,-0.020813008130081318
HeQ_2017,control,-0.2181571815718157,-0.02330623306233059
HeQ_2017,IBD,0.055284552845528454,-0.02032520325203252
HeQ_2017,IBD,0.15772357723577235,-0.02113821138211382
HeQ_2017,control,-0.24369918699186993,-0.022560975609756097
HeQ_2017,control,-0.17413155949741316,-0.023503325942350307
HeQ_2017,IBD,0.07886178861788617,-0.02168021680216799
HeQ_2017,IBD,0.33441734417344166,-0.02168021680216799
HeQ_2017,IBD,0.4434959349593496,-0.023170731707317073
HeQ_2017,IBD,0.15013550135501352,-0.023848238482384855
HeQ_2017,control,-0.2813008130081301,-0.026016260162601626
HeQ_2017,control,-0.3310104529616725,-0.030197444831591147
HeQ_2017,control,-0.30365853658536585,-0.03170731707317073
HeQ_2017,control,-0.2764227642276423,-0.027642276422764227
HeQ_2017,IBD,0.1008130081300813,-0.027642276422764227
HeQ_2017,IBD,0.14146341463414633,-0.027642276422764227
HeQ_2017,IBD,-0.009639953542392592,-0.03298490127758419
HeQ_2017,IBD,0.005420054200541974,-0.0330623306233062
HeQ_2017,control,-0.311850209411185,-0.043754619364375504
HeQ_2017,IBD,0.12560975609756098,-0.036178861788617886
HeQ_2017,IBD,0.3258536585365853,-0.03577235772357724
HeQ_2017,control,-0.27573812580231066,-0.04210526315789473
HeQ_2017,control,-0.14390243902439023,-0.037127371273712705
HeQ_2017,control,-0.12682926829268293,-0.03766937669376697
HeQ_2017,IBD,-0.0347717323327079,-0.040025015634771774
HeQ_2017,control,-0.11089430894308941,-0.04097560975609754
HeQ_2017,control,-0.13170731707317074,-0.04390243902439024
HeQ_2017,control,-0.12032520325203253,-0.04227642276422764
HeQ_2017,control,-0.3024390243902439,-0.04738675958188157
HeQ_2017,control,-0.09810298102981027,-0.04661246612466128
HeQ_2017,control,-0.10189701897018973,-0.04823848238482388
HeQ_2017,control,-0.26158015426308107,-0.055284552845528454
HeQ_2017,control,-0.11869918699186992,-0.04878048780487805
HeQ_2017,control,-0.30036954915003694,-0.06322985957132297
HeQ_2017,control,-0.13658536585365855,-0.05574912891986061
HeQ_2017,IBD,-0.08948334644636774,-0.05853658536585366
HeQ_2017,IBD,0.04845528455284555,-0.055284552845528454
HeQ_2017,IBD,0.18414634146341463,-0.05569105691056911
HeQ_2017,IBD,0.3915447154471544,-0.05772357723577236
HeQ_2017,IBD,0.0975609756097561,-0.056910569105691054
HeQ_2017,IBD,-0.00701219512195122,-0.05904471544715447
HeQ_2017,IBD,0.19349593495934958,-0.05934959349593496
HeQ_2017,control,-0.23089430894308943,-0.061788617886178863
HeQ_2017,control,-0.2680087753258485,-0.06857659052781007
HeQ_2017,IBD,-0.014227642276422764,-0.06300813008130081
HeQ_2017,control,-0.324759793052476,-0.06666666666666667
HeQ_2017,IBD,-0.045853658536585344,-0.06699186991869917
HeQ_2017,IBD,-0.03414634146341464,-0.06634146341463416
HeQ_2017,IBD,0.02032520325203252,-0.06941056910569106
HeQ_2017,IBD,0.10864745011086474,-0.06888396156688842
HeQ_2017,control,-0.19329268292682927,-0.06951219512195123
HeQ_2017,control,-0.1546991869918699,-0.07518699186991872
HeQ_2017,IBD,-0.06707317073170732,-0.07032520325203252
HeQ_2017,IBD,-0.030450849963045118,-0.07095343680709533
HeQ_2017,IBD,0.07886178861788617,-0.06991869918699187
HeQ_2017,control,-0.22276422764227644,-0.06991869918699187
HeQ_2017,control,-0.10829268292682931,-0.07471544715447152
HeQ_2017,IBD,-0.08455284552845528,-0.07317073170731707
HeQ_2017,control,-0.25501355013550137,-0.07750677506775071
HeQ_2017,control,-0.24317592112091332,-0.08254627227123333
HeQ_2017,control,-0.18407859078590788,-0.07621951219512195
HeQ_2017,IBD,-0.09159891598915985,-0.0742547425474255
HeQ_2017,IBD,0.0019512195121951035,-0.07544715447154468
HeQ_2017,IBD,0.07804878048780488,-0.07723577235772358
HeQ_2017,control,-0.27084785133565625,-0.08037166085946576
HeQ_2017,IBD,0.11585365853658537,-0.07967479674796749
HeQ_2017,control,-0.2861788617886179,-0.08710801393728221
HeQ_2017,control,-0.11165311653116534,-0.08509485094850945
HeQ_2017,IBD,0.23252032520325203,-0.08780487804878048
HeQ_2017,control,-0.1617147080561715,-0.09578713968957876
HeQ_2017,control,-0.11916376306620208,-0.09454123112659701
HeQ_2017,IBD,0.23547671840354767,-0.09667405764966738
HeQ_2017,control,-0.12398373983739837,-0.0991869918699187
HeQ_2017,control,-0.1699540473665606,-0.10795334040296921
HeQ_2017,control,-0.25584524810765347,-0.10473787496495651
HeQ_2017,IBD,0.17113821138211383,-0.10121951219512196
HeQ_2017,control,-0.24304664099272574,-0.10748823277706462
HeQ_2017,control,-0.10663956639566392,-0.10799457994579949
HeQ_2017,IBD,0.002845528455284553,-0.10284552845528455
HeQ_2017,IBD,0.20704607046070458,-0.10514905149051494
HeQ_2017,control,-0.19089430894308945,-0.10796747967479671
HeQ_2017,control,-0.15800500312695437,-0.11763602251407133
HeQ_2017,IBD,0.02796747967479673,-0.1066666666666667
HeQ_2017,IBD,0.10587172538392046,-0.10822041553748869
HeQ_2017,control,-0.2142439024390244,-0.11323577235772356
HeQ_2017,control,-0.14373983739837395,-0.10829268292682931
HeQ_2017,IBD,0.17560975609756097,-0.1102439024390244
HeQ_2017,IBD,0.3653116531165311,-0.11219512195121951
HeQ_2017,control,-0.14959349593495935,-0.11056910569105691
HeQ_2017,IBD,-0.014959349593495916,-0.11219512195121951
HeQ_2017,IBD,0.07707317073170727,-0.11501355013550138
HeQ_2017,control,-0.19629481540717048,-0.12816206850593093
HeQ_2017,IBD,0.18392050587172534,-0.11743450767841013
HeQ_2017,control,-0.10830682219865681,-0.12060798868858252
HeQ_2017,IBD,0.11910569105691057,-0.12073170731707317
HeQ_2017,IBD,0.03909508660303994,-0.12463768115942032
HeQ_2017,control,-0.17560975609756097,-0.12520325203252033
HeQ_2017,IBD,0.11382113821138211,-0.12682926829268293
HeQ_2017,IBD,0.15479674796747966,-0.12585365853658534
HeQ_2017,control,-0.17073170731707318,-0.12682926829268293
HeQ_2017,IBD,0.12303523035230356,-0.12791327913279127
HeQ_2017,IBD,0.3082926829268293,-0.13040650406504073
HeQ_2017,control,-0.13170731707317074,-0.13252032520325202
HeQ_2017,control,-0.09647696476964766,-0.13542392566782818
HeQ_2017,IBD,-0.0726287262872629,-0.13279132791327908
HeQ_2017,IBD,0.162137049941928,-0.13286875725900107
HeQ_2017,IBD,-0.03360433604336047,-0.1355013550135502
HeQ_2017,IBD,-0.01951219512195122,-0.13685636856368558
HeQ_2017,IBD,0.03772357723577234,-0.13658536585365855
HeQ_2017,IBD,0.08048780487804878,-0.13658536585365855
HeQ_2017,IBD,-0.05340179717586654,-0.13975181857081723
HeQ_2017,IBD,0.004878048780487805,-0.14012018381053373
HeQ_2017,IBD,-0.035447154471544735,-0.14113821138211374
HeQ_2017,IBD,0.0408310749774164,-0.1432700993676603
HeQ_2017,IBD,0.16260162601626016,-0.14146341463414633
HeQ_2017,IBD,0.22178861788617882,-0.14536585365853655
HeQ_2017,control,-0.13344947735191634,-0.14866434378629503
HeQ_2017,IBD,0.2881744271988175,-0.1522542498152254
HeQ_2017,IBD,0.09295392953929542,-0.1517615176151762
HeQ_2017,IBD,0.01402439024390244,-0.15365853658536585
HeQ_2017,IBD,0.15642276422764226,-0.15642276422764234
HeQ_2017,IBD,0.18753387533875335,-0.156639566395664
HeQ_2017,IBD,-0.09024390243902439,-0.16097560975609757
HeQ_2017,control,-0.1338753387533875,-0.15989159891598922
HeQ_2017,IBD,-0.08130081300813008,-0.16097560975609757
HeQ_2017,IBD,0.37463414634146336,-0.16162601626016257
HeQ_2017,IBD,0.07479674796747968,-0.16260162601626016
HeQ_2017,IBD,-0.04349593495934959,-0.16626016260162602
HeQ_2017,IBD,-0.014634146341463415,-0.16666666666666666
HeQ_2017,IBD,-0.04715447154471545,-0.16910569105691056
HeQ_2017,IBD,0.08983739837398375,-0.17032520325203251
HeQ_2017,IBD,0.01734417344173445,-0.17127371273712744
HeQ_2017,control,-0.10894308943089431,-0.17398373983739837
HeQ_2017,IBD,-0.04845528455284555,-0.17365853658536579
HeQ_2017,IBD,0.061788617886178863,-0.17607433217189322
HeQ_2017,IBD,0.39166666666666666,-0.17459349593495935
HeQ_2017,IBD,-0.06363143631436313,-0.17691056910569097
HeQ_2017,IBD,0.07154471544715447,-0.17560975609756097
HeQ_2017,IBD,0.08617886178861789,-0.17560975609756097
HeQ_2017,IBD,0.308130081300813,-0.17560975609756097
HeQ_2017,IBD,0.4658536585365854,-0.17677119628339133
HeQ_2017,IBD,-0.0021680216802167714,-0.17777777777777784
HeQ_2017,IBD,0.013008130081300813,-0.1772357723577236
HeQ_2017,control,-0.10536585365853661,-0.1785365853658536
HeQ_2017,IBD,0.28739837398373985,-0.17764227642276423
HeQ_2017,IBD,0.22926829268292684,-0.18048780487804877
HeQ_2017,IBD,0.01951219512195122,-0.1821138211382114
HeQ_2017,IBD,0.16585365853658537,-0.18536585365853658
HeQ_2017,IBD,0.32479674796747965,-0.1878048780487805
HeQ_2017,IBD,0.29214092140921405,-0.18644986449864492
HeQ_2017,IBD,0.3284552845528455,-0.18699186991869918
HeQ_2017,control,-0.11078590785907858,-0.19165311653116532
HeQ_2017,IBD,0.19065040650406503,-0.18902439024390244
HeQ_2017,control,-0.13821138211382114,-0.19210220673635303
HeQ_2017,IBD,0.04085365853658537,-0.1926829268292683
HeQ_2017,IBD,-0.06544715447154471,-0.19634146341463415
HeQ_2017,IBD,0.25907859078590784,-0.19403794037940386
HeQ_2017,control,-0.1402439024390244,-0.19796747967479675
HeQ_2017,IBD,0.10027100271002713,-0.19728997289972905
HeQ_2017,control,-0.10189701897018973,-0.20054200542005426
HeQ_2017,control,-0.09560975609756099,-0.20130081300813002
HeQ_2017,control,-0.10027100271002713,-0.20823848238482393
HeQ_2017,IBD,0.05447154471544716,-0.2040650406504065
HeQ_2017,IBD,0.17520325203252032,-0.20365853658536584
HeQ_2017,IBD,-0.06504065040650407,-0.20650406504065041
HeQ_2017,IBD,-0.055284552845528454,-0.208130081300813
HeQ_2017,IBD,0.38753387533875344,-0.21355013550135507
HeQ_2017,IBD,0.3056910569105691,-0.216260162601626
HeQ_2017,IBD,0.3766260162601626,-0.21727642276422765
HeQ_2017,IBD,0.384478935698448,-0.22054693274205467
HeQ_2017,IBD,0.019105691056910568,-0.22154471544715448
HeQ_2017,IBD,0.18170731707317073,-0.22235772357723577
HeQ_2017,IBD,0.39186991869918697,-0.22113821138211381
HeQ_2017,IBD,0.11544715447154472,-0.22439024390243903
HeQ_2017,IBD,0.2579945799457995,-0.22547425474254737
HeQ_2017,IBD,0.37398373983739835,-0.22601626016260162
HeQ_2017,IBD,0.4394308943089431,-0.22642276422764226
HeQ_2017,IBD,0.011382113821138212,-0.23089430894308943
HeQ_2017,IBD,0.09308943089430895,-0.23130081300813007
HeQ_2017,IBD,0.14363143631436312,-0.2298102981029811
HeQ_2017,IBD,-0.04498644986449868,-0.23143631436314369
HeQ_2017,IBD,0.25420054200542,-0.23197831978319777
HeQ_2017,IBD,0.3076784101174344,-0.23992773261065942
HeQ_2017,IBD,0.1048780487804878,-0.24092140921409208
HeQ_2017,IBD,0.30054200542005427,-0.2411924119241193
HeQ_2017,IBD,0.13242999096657634,-0.24299909665763325
HeQ_2017,IBD,0.030894308943089432,-0.24390243902439024
HeQ_2017,IBD,0.36492450638792107,-0.2465737514518002
HeQ_2017,IBD,0.0998373983739837,-0.24650406504065045
HeQ_2017,IBD,0.23333333333333334,-0.24552845528455283
HeQ_2017,IBD,0.360650406504065,-0.24845528455284546
HeQ_2017,IBD,0.2914634146341463,-0.2524390243902439
HeQ_2017,IBD,0.2314363143631436,-0.2531165311653116
HeQ_2017,IBD,0.3361788617886179,-0.2532520325203252
HeQ_2017,IBD,0.32432770481550965,-0.25841150719199496
HeQ_2017,IBD,0.21260162601626018,-0.2573170731707317
HeQ_2017,IBD,0.375,-0.26199186991869916
HeQ_2017,IBD,0.299728997289973,-0.2631436314363144
HeQ_2017,IBD,0.3284552845528455,-0.26504065040650404
HeQ_2017,IBD,0.43333333333333335,-0.26422764227642276
HeQ_2017,IBD,0.31910569105691056,-0.26707317073170733
HeQ_2017,IBD,0.2711382113821138,-0.26951219512195124
HeQ_2017,IBD,0.3804878048780488,-0.26666666666666666
HeQ_2017,IBD,0.20307136404697385,-0.2771454381210479
HeQ_2017,IBD,0.3379403794037941,-0.27696476964769656
HeQ_2017,IBD,0.3298780487804878,-0.28191056910569107
HeQ_2017,IBD,0.27479674796747966,-0.28292682926829266
HeQ_2017,IBD,0.3184281842818429,-0.284010840108401
HeQ_2017,IBD,0.14634146341463414,-0.28292682926829266
HeQ_2017,IBD,0.25203252032520324,-0.283739837398374
HeQ_2017,IBD,0.2910569105691057,-0.2845528455284553
HeQ_2017,IBD,0.3119918699186992,-0.2863821138211382
HeQ_2017,IBD,0.06308943089430896,-0.2887804878048781
HeQ_2017,IBD,0.1420054200542005,-0.2888888888888888
HeQ_2017,IBD,0.3693624304664099,-0.2926829268292683
HeQ_2017,IBD,0.12729384436701507,-0.291753774680604
HeQ_2017,IBD,0.1996386630532972,-0.2946702800361336
HeQ_2017,IBD,0.2506775067750678,-0.2948509485094852
HeQ_2017,IBD,0.14471544715447154,-0.3036215816703622
HeQ_2017,IBD,0.011382113821138212,-0.3089430894308943
HeQ_2017,IBD,0.22202512934220253,-0.31559497413155957
HeQ_2017,IBD,0.3445121951219512,-0.31890243902439025
HeQ_2017,IBD,0.2628726287262873,-0.3200542005420055
HeQ_2017,IBD,0.2991869918699187,-0.31869918699186994
HeQ_2017,IBD,0.36585365853658536,-0.31869918699186994
HeQ_2017,IBD,0.32384823848238475,-0.3276422764227642
HeQ_2017,IBD,0.24634146341463414,-0.3284552845528455
HeQ_2017,IBD,0.2728455284552845,-0.3284552845528455
HeQ_2017,IBD,0.2985365853658537,-0.32813008130081295
HeQ_2017,IBD,0.3092140921409213,-0.3457994579945799
HeQ_2017,IBD,0.22666666666666663,-0.34829268292682936
HeQ_2017,IBD,0.2775067750677506,-0.36070460704607055
